cv_id,job_id,job_title,company,industry,language_detected,required_experience_years,required_education,semantic_score_percent,keyword_score_percent,improvement_percent,semantic_rank_for_cv,keyword_rank_for_cv,semantic_skills_score_percent,semantic_experience_score_percent,semantic_education_score_percent
CV074,MK00001,Digital Marketing Specialist,Company Not Specified,Marketing,bilingual,2,Bachelor,51.45,22.02,29.43,6,2,35.12,68.83,49.34
CV074,MK00002,Brand Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,53.64,15.43,38.21,5,6,49.18,60.26,49.34
CV074,MK00003,Social Media Manager,Company Not Specified,Marketing,bilingual,3,Bachelor,44.51,9.44,35.07,12,8,34.46,52.14,49.34
CV074,MK00004,Performance Marketing Lead,Company Not Specified,Marketing,bilingual,6,Bachelor,60.4,19.52,40.88,2,4,52.69,73.64,49.34
CV074,MK00005,Content Marketing Strategist,Company Not Specified,Marketing,bilingual,3,Bachelor,50.88,16.22,34.66,8,5,37.0,65.53,49.34
CV074,MK00006,Trade Marketing Executive,Company Not Specified,Marketing,bilingual,2,Bachelor,63.57,25.97,37.6,1,1,64.63,69.63,49.34
CV074,MK00007,Marketing Communications Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,49.36,8.05,41.31,9,10,44.04,54.7,49.34
CV074,MK00008,SEO Specialist,Company Not Specified,Marketing,bilingual,2,Bachelor,44.83,20.39,24.44,10,3,27.53,59.88,49.34
CV074,MK00009,Customer Experience Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,51.2,5.67,45.53,7,15,50.03,53.3,49.34
CV074,MK00010,Growth Marketing Analyst,Company Not Specified,Marketing,bilingual,2,Bachelor,58.54,11.59,46.95,3,7,47.36,74.33,49.34
CV074,IT00001,Backend Engineer,Company Not Specified,Information Technology,bilingual,3,Bachelor,37.06,2.18,34.88,17,32,16.62,51.35,49.34
CV074,IT00002,Frontend Developer,Company Not Specified,Information Technology,bilingual,2,Bachelor,32.1,5.04,27.06,26,21,3.52,52.07,49.34
CV074,IT00003,DevOps Engineer,Company Not Specified,Information Technology,bilingual,4,Bachelor,29.88,5.25,24.63,28,18,8.89,41.15,49.34
CV074,IT00004,Mobile Developer (Android),Company Not Specified,Information Technology,bilingual,3,Bachelor,27.47,5.45,22.02,32,17,8.08,35.93,49.34
CV074,IT00005,Data Engineer,Company Not Specified,Information Technology,bilingual,3,Bachelor,34.72,5.24,29.48,22,19,14.39,47.74,49.34
CV074,IT00006,QA Automation Engineer,Company Not Specified,Information Technology,bilingual,2,Bachelor,27.7,3.18,24.52,30,29,3.08,41.51,49.34
CV074,IT00007,Cybersecurity Analyst,Company Not Specified,Information Technology,bilingual,3,Bachelor,27.7,3.45,24.25,30,28,11.94,32.63,49.34
CV074,IT00008,UI/UX Designer,Company Not Specified,Information Technology,bilingual,3,Bachelor,33.25,4.28,28.97,25,24,17.48,40.98,49.34
CV074,IT00009,IT Support Specialist,Company Not Specified,Information Technology,bilingual,1,Diploma,33.78,4.31,29.47,24,23,17.26,39.55,55.29
CV074,IT00010,Product Manager (Tech),Company Not Specified,Information Technology,bilingual,5,Bachelor,53.98,9.03,44.95,4,9,53.25,57.02,49.34
CV074,FN00001,Financial Analyst,Company Not Specified,Finance,bilingual,3,Bachelor,36.98,5.58,31.4,18,16,30.42,37.37,49.34
CV074,FN00002,Senior Risk Management Officer,Company Not Specified,Finance,bilingual,5,Bachelor,31.92,4.0,27.92,27,25,17.07,38.06,49.34
CV074,FN00003,Investment Banking Associate,Company Not Specified,Finance,bilingual,4,Master,38.33,3.87,34.46,15,26,40.39,40.63,29.61
CV074,FN00004,Akuntan Pajak Senior,Company Not Specified,Finance,bilingual,4,Bachelor,36.81,3.53,33.28,19,27,21.68,45.68,49.34
CV074,FN00005,Treasury Manager,Company Not Specified,Finance,bilingual,6,Bachelor,36.2,3.11,33.09,20,30,25.89,39.94,49.34
CV074,FN00006,Junior Auditor,Company Not Specified,Finance,bilingual,1,Bachelor,35.27,6.6,28.67,21,13,24.28,39.23,49.34
CV074,FN00007,Marketing Loan Officer,Company Not Specified,Finance,bilingual,2,Bachelor,43.29,6.15,37.14,13,14,24.51,59.04,49.34
CV074,FN00008,Compliance Officer,Company Not Specified,Finance,bilingual,4,Bachelor,34.1,4.82,29.28,23,22,16.08,44.51,49.34
CV074,FN00009,Financial Planning Analyst,Company Not Specified,Finance,bilingual,3,Bachelor,44.59,7.31,37.28,11,11,39.31,47.49,49.34
CV074,FN00010,Branch Manager,Company Not Specified,Finance,bilingual,7,Bachelor,42.24,5.15,37.09,14,20,39.98,40.96,49.34
CV073,jd-0001,Software Engineer,PT Teknologi Maju,Information Technology,no,2,S1 Ilmu Komputer / Bachelor of Computer Science,45.96,6.14,39.82,4,22,26.84,58.0,60.13
CV073,jd-0002,Data Analyst,PT Keuangan Nusantara,Finance,no,1,S1 Statistika / Matematika / Ilmu Komputer,41.88,2.7,39.18,11,32,29.07,50.87,49.54
CV073,MK00001,Digital Marketing Specialist,Company Not Specified,Marketing,no,2,Bachelor,35.6,7.5,28.1,21,13,15.31,52.15,43.06
CV073,MK00002,Brand Manager,Company Not Specified,Marketing,no,5,Bachelor,35.36,5.62,29.74,22,24,19.74,47.12,43.06
CV073,MK00003,Social Media Manager,Company Not Specified,Marketing,no,3,Bachelor,33.55,4.98,28.57,27,27,28.32,34.02,43.06
CV073,MK00004,Performance Marketing Lead,Company Not Specified,Marketing,no,6,Bachelor,42.8,6.91,35.89,9,19,40.25,45.23,43.06
CV073,MK00005,Content Marketing Strategist,Company Not Specified,Marketing,no,3,Bachelor,38.43,7.27,31.16,16,16,27.5,47.04,43.06
CV073,MK00006,Trade Marketing Executive,Company Not Specified,Marketing,no,2,Bachelor,42.7,4.7,38.0,10,28,37.76,47.47,43.06
CV073,MK00007,Marketing Communications Manager,Company Not Specified,Marketing,no,5,Bachelor,33.03,4.08,28.95,30,29,23.9,37.14,43.06
CV073,MK00008,SEO Specialist,Company Not Specified,Marketing,no,2,Bachelor,35.82,6.15,29.67,18,21,26.47,41.56,43.06
CV073,MK00009,Customer Experience Manager,Company Not Specified,Marketing,no,5,Bachelor,43.81,9.66,34.15,7,8,41.3,46.69,43.06
CV073,MK00010,Growth Marketing Analyst,Company Not Specified,Marketing,no,2,Bachelor,48.98,8.51,40.47,2,12,38.63,62.29,43.06
CV073,IT00001,Backend Engineer,Company Not Specified,Information Technology,no,3,Bachelor,43.9,11.5,32.4,6,3,39.55,48.68,43.06
CV073,IT00002,Frontend Developer,Company Not Specified,Information Technology,no,2,Bachelor,44.4,26.2,18.2,5,1,33.53,55.95,43.06
CV073,IT00003,DevOps Engineer,Company Not Specified,Information Technology,no,4,Bachelor,35.61,8.53,27.08,20,11,25.9,41.6,43.06
CV073,IT00004,Mobile Developer (Android),Company Not Specified,Information Technology,no,3,Bachelor,34.71,7.1,27.61,23,17,23.78,41.46,43.06
CV073,IT00005,Data Engineer,Company Not Specified,Information Technology,no,3,Bachelor,40.94,10.03,30.91,13,7,27.6,53.23,43.06
CV073,IT00006,QA Automation Engineer,Company Not Specified,Information Technology,no,2,Bachelor,33.27,12.6,20.67,28,2,11.76,49.88,43.06
CV073,IT00007,Cybersecurity Analyst,Company Not Specified,Information Technology,no,3,Bachelor,34.36,7.47,26.89,26,14,27.48,36.88,43.06
CV073,IT00008,UI/UX Designer,Company Not Specified,Information Technology,no,3,Bachelor,43.28,9.13,34.15,8,9,36.38,50.28,43.06
CV073,IT00009,IT Support Specialist,Company Not Specified,Information Technology,no,1,Diploma,41.32,5.42,35.9,12,25,32.21,49.09,44.02
CV073,IT00010,Product Manager (Tech),Company Not Specified,Information Technology,no,5,Bachelor,49.14,10.04,39.1,1,6,38.29,63.03,43.06
CV073,FN00001,Financial Analyst,Company Not Specified,Finance,no,3,Bachelor,39.38,11.05,28.33,15,4,28.72,48.2,43.06
CV073,FN00002,Senior Risk Management Officer,Company Not Specified,Finance,no,5,Bachelor,37.0,7.39,29.61,17,15,23.28,47.68,43.06
CV073,FN00003,Investment Banking Associate,Company Not Specified,Finance,no,4,Master,33.04,2.78,30.26,29,31,24.13,44.71,27.54
CV073,FN00004,Akuntan Pajak Senior,Company Not Specified,Finance,no,4,Bachelor,35.73,6.66,29.07,19,20,25.96,41.84,43.06
CV073,FN00005,Treasury Manager,Company Not Specified,Finance,no,6,Bachelor,31.36,4.08,27.28,32,29,21.04,35.82,43.06
CV073,FN00006,Junior Auditor,Company Not Specified,Finance,no,1,Bachelor,40.23,9.0,31.23,14,10,32.59,46.45,43.06
CV073,FN00007,Marketing Loan Officer,Company Not Specified,Finance,no,2,Bachelor,34.58,7.06,27.52,24,18,13.83,51.08,43.06
CV073,FN00008,Compliance Officer,Company Not Specified,Finance,no,4,Bachelor,34.48,5.12,29.36,25,26,17.45,47.22,43.06
CV073,FN00009,Financial Planning Analyst,Company Not Specified,Finance,no,3,Bachelor,47.82,10.47,37.35,3,5,41.04,56.99,43.06
CV073,FN00010,Branch Manager,Company Not Specified,Finance,no,7,Bachelor,32.33,5.88,26.45,31,23,19.43,39.86,43.06
CV072,jd-0001,Software Engineer,PT Teknologi Maju,Information Technology,tl,2,S1 Ilmu Komputer / Bachelor of Computer Science,19.19,2.9,16.29,32,31,0.0,26.29,43.39
CV072,jd-0002,Data Analyst,PT Keuangan Nusantara,Finance,tl,1,S1 Statistika / Matematika / Ilmu Komputer,27.11,2.9,24.21,31,31,19.27,34.82,27.38
CV072,MK00001,Digital Marketing Specialist,Company Not Specified,Marketing,tl,2,Bachelor,59.92,24.89,35.03,3,2,48.62,72.36,57.65
CV072,MK00002,Brand Manager,Company Not Specified,Marketing,tl,5,Bachelor,62.17,33.7,28.47,1,1,53.96,72.63,57.65
CV072,MK00003,Social Media Manager,Company Not Specified,Marketing,tl,3,Bachelor,55.87,14.53,41.34,8,7,57.4,53.45,57.65
CV072,MK00004,Performance Marketing Lead,Company Not Specified,Marketing,tl,6,Bachelor,58.42,16.53,41.89,4,6,47.7,69.52,57.65
CV072,MK00005,Content Marketing Strategist,Company Not Specified,Marketing,tl,3,Bachelor,56.97,21.78,35.19,5,4,45.03,68.58,57.65
CV072,MK00006,Trade Marketing Executive,Company Not Specified,Marketing,tl,2,Bachelor,56.67,8.71,47.96,6,11,49.36,63.49,57.65
CV072,MK00007,Marketing Communications Manager,Company Not Specified,Marketing,tl,5,Bachelor,47.63,10.44,37.19,10,9,33.82,56.43,57.65
CV072,MK00008,SEO Specialist,Company Not Specified,Marketing,tl,2,Bachelor,56.47,24.1,32.37,7,3,46.54,65.8,57.65
CV072,MK00009,Customer Experience Manager,Company Not Specified,Marketing,tl,5,Bachelor,47.35,8.36,38.99,11,13,39.15,50.39,57.65
CV072,MK00010,Growth Marketing Analyst,Company Not Specified,Marketing,tl,2,Bachelor,60.81,21.72,39.09,2,5,46.8,76.41,57.65
CV072,IT00001,Backend Engineer,Company Not Specified,Information Technology,tl,3,Bachelor,35.63,4.17,31.46,15,28,15.21,45.05,57.65
CV072,IT00002,Frontend Developer,Company Not Specified,Information Technology,tl,2,Bachelor,34.07,6.65,27.42,17,18,10.14,46.21,57.65
CV072,IT00003,DevOps Engineer,Company Not Specified,Information Technology,tl,4,Bachelor,28.79,5.83,22.96,25,23,6.76,36.4,57.65
CV072,IT00004,Mobile Developer (Android),Company Not Specified,Information Technology,tl,3,Bachelor,28.21,5.04,23.17,29,27,6.14,35.57,57.65
CV072,IT00005,Data Engineer,Company Not Specified,Information Technology,tl,3,Bachelor,32.24,4.15,28.09,20,29,8.76,43.01,57.65
CV072,IT00006,QA Automation Engineer,Company Not Specified,Information Technology,tl,2,Bachelor,28.57,5.94,22.63,26,21,2.64,39.96,57.65
CV072,IT00007,Cybersecurity Analyst,Company Not Specified,Information Technology,tl,3,Bachelor,27.21,5.8,21.41,30,24,15.1,24.09,57.65
CV072,IT00008,UI/UX Designer,Company Not Specified,Information Technology,tl,3,Bachelor,32.12,8.21,23.91,21,15,14.44,37.03,57.65
CV072,IT00009,IT Support Specialist,Company Not Specified,Information Technology,tl,1,Diploma,28.42,6.0,22.42,28,20,10.99,32.45,55.2
CV072,IT00010,Product Manager (Tech),Company Not Specified,Information Technology,tl,5,Bachelor,51.64,14.14,37.5,9,8,43.01,57.26,57.65
CV072,FN00001,Financial Analyst,Company Not Specified,Finance,tl,3,Bachelor,32.02,9.8,22.22,22,10,20.04,31.19,57.65
CV072,FN00002,Senior Risk Management Officer,Company Not Specified,Finance,tl,5,Bachelor,32.92,5.88,27.04,19,22,13.81,39.67,57.65
CV072,FN00003,Investment Banking Associate,Company Not Specified,Finance,tl,4,Master,28.45,3.87,24.58,27,30,23.92,37.01,20.41
CV072,FN00004,Akuntan Pajak Senior,Company Not Specified,Finance,tl,4,Bachelor,35.08,6.56,28.52,16,19,18.93,39.95,57.65
CV072,FN00005,Treasury Manager,Company Not Specified,Finance,tl,6,Bachelor,33.71,5.59,28.12,18,25,18.56,36.9,57.65
CV072,FN00006,Junior Auditor,Company Not Specified,Finance,tl,1,Bachelor,30.55,7.84,22.71,24,16,15.51,32.03,57.65
CV072,FN00007,Marketing Loan Officer,Company Not Specified,Finance,tl,2,Bachelor,42.3,8.33,33.97,12,14,23.86,53.07,57.65
CV072,FN00008,Compliance Officer,Company Not Specified,Finance,tl,4,Bachelor,31.22,5.34,25.88,23,26,14.41,34.81,57.65
CV072,FN00009,Financial Planning Analyst,Company Not Specified,Finance,tl,3,Bachelor,41.91,7.57,34.34,13,17,26.89,49.07,57.65
CV072,FN00010,Branch Manager,Company Not Specified,Finance,tl,7,Bachelor,35.77,8.39,27.38,14,12,22.91,37.68,57.65
CV071,jd-0001,Software Engineer,PT Teknologi Maju,Information Technology,bilingual,2,S1 Ilmu Komputer / Bachelor of Computer Science,26.48,3.17,23.31,31,27,16.13,30.95,38.22
CV071,jd-0002,Data Analyst,PT Keuangan Nusantara,Finance,bilingual,1,S1 Statistika / Matematika / Ilmu Komputer,29.54,3.46,26.08,23,25,20.47,39.59,27.6
CV071,MK00001,Digital Marketing Specialist,Company Not Specified,Marketing,bilingual,2,Bachelor,49.57,24.35,25.22,6,2,35.08,70.14,37.42
CV071,MK00002,Brand Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,46.08,11.04,35.04,11,5,42.57,53.93,37.42
CV071,MK00003,Social Media Manager,Company Not Specified,Marketing,bilingual,3,Bachelor,53.85,17.26,36.59,1,4,42.6,73.32,37.42
CV071,MK00004,Performance Marketing Lead,Company Not Specified,Marketing,bilingual,6,Bachelor,50.13,9.51,40.62,5,6,45.64,60.98,37.42
CV071,MK00005,Content Marketing Strategist,Company Not Specified,Marketing,bilingual,3,Bachelor,52.92,19.8,33.12,2,3,42.55,71.04,37.42
CV071,MK00006,Trade Marketing Executive,Company Not Specified,Marketing,bilingual,2,Bachelor,46.38,5.38,41.0,10,10,45.85,51.39,37.42
CV071,MK00007,Marketing Communications Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,47.17,9.08,38.09,8,7,43.29,55.93,37.42
CV071,MK00008,SEO Specialist,Company Not Specified,Marketing,bilingual,2,Bachelor,52.92,30.45,22.47,2,1,50.7,62.9,37.42
CV071,MK00009,Customer Experience Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,46.44,5.23,41.21,9,11,44.34,53.06,37.42
CV071,MK00010,Growth Marketing Analyst,Company Not Specified,Marketing,bilingual,2,Bachelor,50.77,7.55,43.22,4,9,42.99,65.22,37.42
CV071,IT00001,Backend Engineer,Company Not Specified,Information Technology,bilingual,3,Bachelor,34.24,2.31,31.93,16,31,19.44,47.46,37.42
CV071,IT00002,Frontend Developer,Company Not Specified,Information Technology,bilingual,2,Bachelor,29.8,5.13,24.67,21,12,8.21,47.57,37.42
CV071,IT00003,DevOps Engineer,Company Not Specified,Information Technology,bilingual,4,Bachelor,29.27,4.64,24.63,25,16,15.38,39.09,37.42
CV071,IT00004,Mobile Developer (Android),Company Not Specified,Information Technology,bilingual,3,Bachelor,26.58,4.82,21.76,30,15,13.8,33.93,37.42
CV071,IT00005,Data Engineer,Company Not Specified,Information Technology,bilingual,3,Bachelor,28.69,3.47,25.22,28,24,13.96,39.05,37.42
CV071,IT00006,QA Automation Engineer,Company Not Specified,Information Technology,bilingual,2,Bachelor,24.79,2.09,22.7,32,32,3.89,39.38,37.42
CV071,IT00007,Cybersecurity Analyst,Company Not Specified,Information Technology,bilingual,3,Bachelor,27.81,2.75,25.06,29,29,9.49,41.33,37.42
CV071,IT00008,UI/UX Designer,Company Not Specified,Information Technology,bilingual,3,Bachelor,29.58,4.22,25.36,22,20,15.13,40.11,37.42
CV071,IT00009,IT Support Specialist,Company Not Specified,Information Technology,bilingual,1,Diploma,28.89,3.81,25.08,27,23,16.71,36.97,37.1
CV071,IT00010,Product Manager (Tech),Company Not Specified,Information Technology,bilingual,5,Bachelor,48.07,7.6,40.47,7,8,51.45,50.02,37.42
CV071,FN00001,Financial Analyst,Company Not Specified,Finance,bilingual,3,Bachelor,33.8,4.51,29.29,18,17,29.64,36.14,37.42
CV071,FN00002,Senior Risk Management Officer,Company Not Specified,Finance,bilingual,5,Bachelor,29.27,3.27,26.0,25,26,17.89,36.58,37.42
CV071,FN00003,Investment Banking Associate,Company Not Specified,Finance,bilingual,4,Master,29.39,2.51,26.88,24,30,27.5,35.53,20.9
CV071,FN00004,Akuntan Pajak Senior,Company Not Specified,Finance,bilingual,4,Bachelor,36.67,3.89,32.78,15,22,30.41,42.56,37.42
CV071,FN00005,Treasury Manager,Company Not Specified,Finance,bilingual,6,Bachelor,30.7,2.87,27.83,20,28,27.96,30.08,37.42
CV071,FN00006,Junior Auditor,Company Not Specified,Finance,bilingual,1,Bachelor,30.87,5.03,25.84,19,14,23.16,35.31,37.42
CV071,FN00007,Marketing Loan Officer,Company Not Specified,Finance,bilingual,2,Bachelor,39.14,4.34,34.8,12,19,27.25,51.89,37.42
CV071,FN00008,Compliance Officer,Company Not Specified,Finance,bilingual,4,Bachelor,33.86,4.2,29.66,17,21,22.95,43.0,37.42
CV071,FN00009,Financial Planning Analyst,Company Not Specified,Finance,bilingual,3,Bachelor,38.67,5.12,33.55,13,13,37.45,40.51,37.42
CV071,FN00010,Branch Manager,Company Not Specified,Finance,bilingual,7,Bachelor,37.14,4.49,32.65,14,18,38.43,35.7,37.42
CV070,jd-0001,Software Engineer,PT Teknologi Maju,Information Technology,bilingual,2,S1 Ilmu Komputer / Bachelor of Computer Science,41.22,8.02,33.2,10,8,28.65,47.55,53.71
CV070,jd-0002,Data Analyst,PT Keuangan Nusantara,Finance,bilingual,1,S1 Statistika / Matematika / Ilmu Komputer,41.71,7.38,34.33,9,9,36.87,47.97,38.89
CV070,MK00001,Digital Marketing Specialist,Company Not Specified,Marketing,bilingual,2,Bachelor,27.57,5.5,22.07,32,17,3.45,39.06,52.84
CV070,MK00002,Brand Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,36.8,7.16,29.64,19,10,27.83,37.75,52.84
CV070,MK00003,Social Media Manager,Company Not Specified,Marketing,bilingual,3,Bachelor,32.75,3.24,29.51,27,30,25.53,29.92,52.84
CV070,MK00004,Performance Marketing Lead,Company Not Specified,Marketing,bilingual,6,Bachelor,39.42,6.86,32.56,13,13,32.6,39.52,52.84
CV070,MK00005,Content Marketing Strategist,Company Not Specified,Marketing,bilingual,3,Bachelor,33.47,5.11,28.36,26,19,24.83,32.42,52.84
CV070,MK00006,Trade Marketing Executive,Company Not Specified,Marketing,bilingual,2,Bachelor,37.39,4.05,33.34,16,23,33.46,33.59,52.84
CV070,MK00007,Marketing Communications Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,35.52,3.78,31.74,22,26,33.85,28.54,52.84
CV070,MK00008,SEO Specialist,Company Not Specified,Marketing,bilingual,2,Bachelor,33.75,3.81,29.94,25,25,18.83,39.13,52.84
CV070,MK00009,Customer Experience Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,43.35,9.09,34.26,7,5,39.42,42.53,52.84
CV070,MK00010,Growth Marketing Analyst,Company Not Specified,Marketing,bilingual,2,Bachelor,44.26,9.79,34.47,5,4,31.41,52.82,52.84
CV070,IT00001,Backend Engineer,Company Not Specified,Information Technology,bilingual,3,Bachelor,41.06,6.96,34.1,11,11,24.18,52.06,52.84
CV070,IT00002,Frontend Developer,Company Not Specified,Information Technology,bilingual,2,Bachelor,32.73,6.51,26.22,28,16,6.4,49.0,52.84
CV070,IT00003,DevOps Engineer,Company Not Specified,Information Technology,bilingual,4,Bachelor,42.02,6.6,35.42,8,15,30.26,48.36,52.84
CV070,IT00004,Mobile Developer (Android),Company Not Specified,Information Technology,bilingual,3,Bachelor,36.82,5.21,31.61,18,18,23.62,42.01,52.84
CV070,IT00005,Data Engineer,Company Not Specified,Information Technology,bilingual,3,Bachelor,38.72,8.09,30.63,14,7,17.3,53.07,52.84
CV070,IT00006,QA Automation Engineer,Company Not Specified,Information Technology,bilingual,2,Bachelor,46.12,23.66,22.46,3,1,24.35,64.52,52.84
CV070,IT00007,Cybersecurity Analyst,Company Not Specified,Information Technology,bilingual,3,Bachelor,34.1,4.66,29.44,24,21,17.77,41.07,52.84
CV070,IT00008,UI/UX Designer,Company Not Specified,Information Technology,bilingual,3,Bachelor,49.89,15.59,34.3,2,2,27.25,71.06,52.84
CV070,IT00009,IT Support Specialist,Company Not Specified,Information Technology,bilingual,1,Diploma,40.88,3.44,37.44,12,28,18.23,54.58,58.8
CV070,IT00010,Product Manager (Tech),Company Not Specified,Information Technology,bilingual,5,Bachelor,52.2,11.23,40.97,1,3,49.02,55.07,52.84
CV070,FN00001,Financial Analyst,Company Not Specified,Finance,bilingual,3,Bachelor,38.25,6.61,31.64,15,14,25.97,43.24,52.84
